"attr1","attr2","attr3","attr4","attr5","attr6","class"
0.0951907886930107,-0.297674851221622,0.490325948095221,0.50543729145247,0.103272011216653,1.26647560064577,1
0.296925869274803,-0.315369261217107,-0.00557119925464309,0.746367480983784,0.618421611695396,1.14763850044822,1
-0.493753689086075,-0.386146891199043,1.16654929625413,-0.0241028165174064,1.13653450217689,1.02270710024055,1
0.137197759605928,-0.368452481203559,-0.0957343173091638,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.842508318143781,0.525115168568386,-0.185897440063684,0.928225480630013,-0.377865729230482,0.961765030139248,1
1.19092899742149,4.95314099743827,-0.321142109695466,1.51050859949729,0.57956973165929,0.678384179668188,1
-0.155157199788004,-0.355181681206946,0.264918158708919,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.144650609590478,-0.364028881204688,-0.0957343173091638,0.798688580882003,0.647692231722598,1.47672590099526,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.212742549449319,0.467608338583063,2.87964859159002,0.778857200920582,-0.0129543748913593,0.270071998989455,1
0.245602839381198,0.485302748578547,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.622310498600263,0.144685378665479,0.309999718586179,0.253114591943318,-0.377865729230482,1.12935590041783,1
0.170396809537105,-0.240168021236299,-0.276060549818205,0.889828550704707,-0.377865729230482,1.41883090089902,1
0.308274529251276,-0.452500931182108,-0.456386789327247,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.00203501880543488,-0.293251251222751,0.264918158708919,1.19784790010551,0.490309181576338,1.30304090070655,1
-0.0294750550485502,0.0208245126970906,0.129673479077138,-0.124103617322873,0.720160861789946,0.830739479921446,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.00440638000051892,-0.15611958125775,1.34687559576317,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.346898689390514,-0.368452481203559,0.490325948095221,0.853541340775297,-0.377865729230482,0.9922360901899,1
-0.0750390659540935,0.228733818644028,0.174755038954398,0.340879011772588,0.404802121496874,1.22686320057992,1
-0.28354946952184,-0.425959311188882,0.44524438821796,0.129484912183817,-0.377865729230482,1.41273670088889,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.044037140799055,-0.257862431231783,0.0845919191998776,0.505015341453291,-0.377865729230482,0.861210539972098,1
0.116194269649469,-0.452500931182108,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.342325349399994,-0.425959311188882,0.174755038954398,0.714721661045346,0.591488701670367,1.31218220072174,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.287106509514466,-0.425959311188882,0.805896867236043,0.282650691885861,-0.377865729230482,0.879493170002489,1
0.0149032748594511,-0.443653721184366,0.0395103603226173,0.591513921285024,-0.377865729230482,1.08669640034692,1
-0.0968894649087964,-0.147272371260008,-0.0957343173091638,1.10966150027706,-0.377865729230482,0.568688369485841,1
1.30627879718236,1.52927289831211,-0.276060549818205,1.1615607001761,0.444905161534143,0.242648048943868,1
-0.419902729239172,-0.41711211119114,0.625570627727002,0.403326761651107,-0.377865729230482,1.11107320038744,1
-0.261360299567839,-0.32864006121372,1.79769119453577,0.884765220714557,0.629122341705341,0.9922360901899,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.0691106629663834,-0.430382911187753,0.309999718586179,0.548053661369568,0.733100511801971,0.745420509779621,1
0.33605332919369,0.118143758672253,-0.411305229449986,0.57294838132114,-0.377865729230482,0.98614188017977,1
-0.333348049418605,-0.448077321183237,0.490325948095221,0.731177491013334,0.618421611695396,1.20553350054446,1
-0.331992989421414,-0.32864006121372,-0.0506527584319034,0.951432420584868,1.40925490243034,1.09583770036212,1
-0.115352209870522,-0.37287609120243,0.0395103603226173,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.080285089723911,-0.452500931182108,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.402282059056394,0.0340953196937037,-0.185897440063684,1.41219559968854,0.781270261846736,0.928246870083531,1
0.707001968424693,2.12203559816082,1.12146779637687,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.204273399466876,0.883426948476939,-0.276060549818205,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.569467868929116,-0.439230121185495,2.92473019146728,-0.112289177345856,-0.377865729230482,1.11412030039251,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.146344439586966,-0.337487271211462,-0.366223669572726,0.84172690079828,1.68105350268293,1.07146080032159,1
0.131777499617164,-0.346334471209204,0.0395103603226173,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.568277338712276,1.64871009828162,0.0845919191998776,0.63497419120048,0.944974971998872,0.800268419870794,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.18686379742991,2.31667409811115,-0.366223669572726,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.311492799244605,-0.443653721184366,0.0845919191998776,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.463603529148578,-0.448077321183237,0.0395103603226173,0.0940415892527652,2.14141530311076,0.800268419870794,1
0.189875849496723,0.100449348676769,-0.321142109695466,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.930756827960837,0.75956608850855,-0.411305229449986,1.16282650017364,-0.377865729230482,0.879493170002489,1
-0.267627469554847,-0.439230121185495,0.264918158708919,0.575058101317035,-0.377865729230482,0.888634490017684,1
-0.367902169346972,-0.452500931182108,1.12146779637687,0.466618411527985,0.179658761287642,0.922152650073401,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.05369196877904,0.0606369326869298,0.986223106745085,0.123999632194487,-0.377865729230482,1.29694670069642,1
-0.124837649850858,-0.403841301194527,-0.321142109695466,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.43128339692322,5.0858490974044,-0.456386789327247,0.872106890739181,-0.377865729230482,0.248742258953998,1
-0.556594768955802,-0.439230121185495,3.28538259048536,1.30502169989702,0.185552401293119,0.468133879318691,1
1.04305769772803,2.79884669798809,-0.456386789327247,2.1771805982004,-0.377865729230482,0.733232089759361,1
0.336222709193338,-0.120730761266782,0.174755038954398,5.50083589173483,-0.377865729230482,0.63877180960234,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.580303528687345,-0.452500931182108,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.421935329234959,-0.452500931182108,0.580489067849742,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.794572948243153,2.45380569807615,-0.366223669572726,0.890672440703065,2.85714600377591,1.07755510033173,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.0262519318359247,-0.125154361265653,-0.140815880186424,0.848899950784326,-0.377865729230482,0.9922360901899,1
-0.0655536209737574,-0.41711211119114,-0.366223669572726,-0.11524278734011,-0.377865729230482,0.751514729789752,1
-0.253568689583992,-0.319792861215978,2.3386698930629,1.15776320018349,0.272145991373593,0.891681600022749,1
-0.171079189754997,-0.421535711190011,1.03130469662234,0.360288441734831,-0.377865729230482,1.16287400047355,1
0.0115156168664739,-0.324216461214849,-0.0506527584319034,0.0467838273446966,-0.377865729230482,1.51329120105604,1
0.722923968391685,0.58262199855371,0.174755038954398,0.77421581092961,0.288608661388892,0.867304749982228,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.334703109415796,-0.434806521186624,-0.230978999940945,-0.398367416789343,-0.377865729230482,0.352343859126214,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.0772410439495287,-0.368452481203559,-0.456386789327247,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.382977249315721,-0.408264901193398,1.48212029539495,1.30164619990359,0.121841901233911,0.861210539972098,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.329447399207384,0.184497798655318,0.219836598831659,1.06788900035832,0.314323331412789,1.31522930072681,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.127712309625592,-0.319792861215978,0.0395103603226173,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.21786089736565,0.839190928488229,-0.230978999940945,2.01177849852216,-0.377865729230482,1.24514590061031,1
-0.183105379730066,-0.368452481203559,0.0395103603226173,0.772528030932894,0.824599991887004,1.56204490113709,1
0.08638287571127,-0.0101407032950065,-0.140815880186424,0.513032281437695,1.29941610232826,0.925199760078466,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.00965725108963358,-0.271133231228396,0.760815307358783,0.575901991315394,-0.377865729230482,1.17201530048875,1
0.114839209652278,-0.222473611240815,2.5640776924492,0.586450591294873,0.311689311410341,0.916058440063271,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.721738288394143,0.84803812848597,0.0845919191998776,1.72696609907621,0.430352171520618,1.26647560064577,1
0.226123799421579,0.0871785466801559,0.805896867236043,0.821473570837679,0.509438801594116,1.01966000023549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.148377029582753,-0.448077321183237,-0.276060549818205,1.14004150021796,-0.377865729230482,1.85761420162841,1
-0.378403909325202,-0.434806521186624,0.805896867236043,-0.0920358493852551,0.255913811358508,1.40968960088383,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.341309049402101,-0.359605281205817,0.805896867236043,0.185603502074648,-0.377865729230482,0.833786579926511,1
-0.00847157059209156,-0.41711211119114,-0.00557119925464309,1.48350419954982,0.542858001625173,0.861210539972098,1
-0.01761824907313,-0.439230121185495,-0.185897440063684,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.164303879769043,-0.142848771261137,1.03130469662234,1.27928309994709,1.87475320286294,0.973953450159509,1
-0.368579699345568,-0.41711211119114,1.16654929625413,0.777169420923865,0.867765081927118,0.855116329961967,1
0.747315108341121,1.29482199837194,-0.456386789327247,1.71177609910576,-0.377865729230482,0.940435290103792,1
0.234084799405076,-0.448077321183237,0.580489067849742,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.0313382670446876,-0.319792861215978,-0.0957343173091638,0.235392931977792,-0.377865729230482,0.98614188017977,1
-0.265425489559412,-0.399417701195656,0.4001628383407,1.27000039996515,-0.377865729230482,0.919105550068336,1
-0.13652506982663,-0.434806521186624,-0.456386789327247,1.12400760024915,4.9025988056768,1.42187800090409,1
0.276938679316237,-0.390570491197914,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.00846672347279443,-0.151695971258879,0.715733747481522,0.356069001743039,-0.377865729230482,1.20858060054953,1
0.139230349601714,0.834767328489358,-0.185897440063684,0.495732571471349,-0.377865729230482,0.806362629880925,1
-0.333178669418956,-0.430382911187753,-0.321142109695466,0.0750540952897019,-0.377865729230482,1.07146080032159,1
0.29743401927375,-0.195932001247589,0.219836598831659,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.178188429520952,-0.41711211119114,-0.276060549818205,0.539614771385984,1.49278650250797,1.28171110067109,1
-0.437010409203707,-0.443653721184366,-0.0957343173091638,2.01473209851641,-0.377865729230482,0.309684369055302,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.237303079398404,-0.24459162123517,0.0395103603226173,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.141098409817149,-0.32864006121372,-0.00557119925464309,0.445943141568205,1.37274080239641,0.754561829794817,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.0289669060496036,-0.346334471209204,-0.0506527584319034,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.312175179462497,-0.452500931182108,-0.185897440063684,0.612611141243983,-0.377865729230482,1.1232616004077,1
0.430230238998456,-0.235744421237428,-0.140815880186424,0.86746550074821,-0.377865729230482,0.739326299769491,1
-0.321152479443887,-0.425959311188882,-0.00557119925464309,1.09615930030333,-0.377865729230482,0.745420509779621,1
-0.016432569075588,-0.390570491197914,0.0845919191998776,0.204169052038532,0.426137731516702,1.09583770036212,1
0.281342639307108,-0.0322587142893615,0.0845919191998776,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.39940739928166,-0.408264901193398,2.15834359355385,0.915567150654637,0.449778111538671,0.681431289673253,1
0.413800099032516,0.0296717166948327,-0.0506527584319034,0.208810442029503,-0.377865729230482,1.09583770036212,1
0.583521808680674,0.821496518492744,-0.0957343173091638,1.42527589966309,-0.377865729230482,1.604704401208,1
0.0215092098457567,-0.129577961264524,-0.185897440063684,0.764933030947668,-0.377865729230482,1.37007720081798,1
0.298111549272345,0.0075537060004776,-0.140815880186424,1.30628759989456,2.53477420347632,0.99833030020003,1
0.177849659521654,-0.0101407032950065,0.0845919191998776,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.080459319942857,-0.293251251222751,-0.276060549818205,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.294559359499016,-0.443653721184366,0.44524438821796,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.74277859627747,1.95393869820372,-0.185897440063684,0.571682541323602,0.639329191714826,0.492510729359212,1
0.347740749169461,0.242004628640641,0.129673479077138,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.94993399584803,1.97163309819921,-0.321142109695466,1.25565429999306,-0.377865729230482,0.410238869222452,1
0.857075248113582,2.08664679816986,-0.456386789327247,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.427858879003372,0.326053068619191,0.309999718586179,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.383993549313614,-0.443653721184366,0.174755038954398,1.09320570030907,1.20485450224039,0.785032889845468,1
0.447168538963342,0.591469198551452,0.625570627727002,-0.347734096887841,-0.377865729230482,1.15677980046342,1
0.0233724218418941,-0.364028881204688,0.174755038954398,0.592779761282561,-0.377865729230482,1.26038140063564,1
-0.232057049628587,-0.452500931182108,0.35508127846344,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.728005448381151,1.12672509841484,0.0845919191998776,0.961981030564347,0.29344868139339,1.07146080032159,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.237816069616648,-0.182661191250976,0.625570627727002,0.56239977134166,0.469236981556755,0.879493170002489,1
0.101457959680019,-0.213626401243073,-0.185897440063684,2.08266509838426,-0.377865729230482,1.15068560045329,1
0.260339159350649,-0.324216461214849,-0.366223669572726,1.37886199975338,-0.377865729230482,1.44320780093955,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
1.55408609666864,5.06815469740892,-0.230978999940945,1.629918899265,0.217061931322401,0.788079999850534,1
-0.146179899806615,-0.222473611240815,-0.0957343173091638,0.482652291496794,-0.377865729230482,1.19029800051914,1
-0.00864095349174042,-0.302098451220494,2.96981169134454,0.689826951093774,0.138897211249761,0.696666819698579,1
-0.432606449212837,-0.448077321183237,-0.00557119925464309,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.247804819376633,1.23289149838775,-0.00557119925464309,0.731599431012513,-0.377865729230482,1.05013110028614,1
-0.145841139807317,-0.275556841227267,0.896059986990564,0.490669241481199,0.748312011816107,0.788079999850534,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.681763908477013,1.03382939843855,-0.321142109695466,0.646366681178318,1.19675490223286,0.650960229622601,1
0.312678479242147,0.0252481146959617,0.0395103603226173,0.589404201289128,-0.377865729230482,1.0013774002051,1
-0.201568119691792,-0.32864006121372,0.896059986990564,0.543412271378597,-0.377865729230482,0.99833030020003,1
0.38940895908308,-0.0676475322803297,0.129673479077138,1.55818829940454,-0.377865729230482,0.967859240149379,1
0.533215068784962,-0.324216461214849,-0.140815880186424,0.958605470570914,-0.377865729230482,1.14763850044822,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.906704458010699,-0.452500931182108,-0.456386789327247,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.113653529654736,0.0296717166948327,0.0395103603226173,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.0846938939340785,-0.306522051219364,1.84277269441303,0.860292450762164,0.0633994491795985,1.10497900037731,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.228669389635609,-0.37287609120243,0.0395103603226173,0.639193631192271,1.22839610226226,1.10802610038238,1
0.017444018854184,-0.24459162123517,-0.411305229449986,0.123577692195308,1.7636631027597,1.0623195003064,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.727666688381854,-0.0853419412758137,-0.230978999940945,0.689826951093774,0.930158571985103,0.833786579926511,1
0.520172588812,1.21077349839339,0.174755038954398,0.377166221701998,0.380602011474384,0.909964230053141,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.114505289872278,-0.430382911187753,-0.140815880186424,0.926115760634117,1.3082730023365,1.26952270065083,1
2.42674699485957,2.46265299807389,-0.456386789327247,1.29447309991754,0.815940631878956,0.522981789409864,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
0.464784358926823,-0.0234115092916195,-0.366223669572726,1.05269910038787,-0.377865729230482,1.49805570103072,1
-0.56879033893052,-0.452500931182108,0.670652187604262,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.177685129741303,-0.439230121185495,-0.0506527584319034,0.982656300524128,1.17574860221334,1.16287400047355,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
-0.784414818483519,-0.470195331177592,-0.591631468959028,-0.859552545892191,-0.377865729230482,-0.945723243031549,1
