"SexM","SexF","SexI","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","binaryClass"
1,0,0,-0.61612378293419,-0.885543863697944,-0.944756875931023,-0.913034637398157,-0.850896464706527,-0.963320075650442,-0.889572447808582,1
1,0,0,-1.40717795899758,-1.28860768833195,-1.06429672419117,-1.18934588206835,-1.18879069582334,-1.08191779418797,-1.17692325894778,0
0,0,1,-1.19900580740195,-1.33899066641121,-0.944756875931023,-1.23012982962114,-1.25862217025415,-1.20051551272549,-1.10508555616298,0
0,1,0,0.3414681144057,0.323647610204087,0.370181454930564,0.225857098013663,0.306954433920415,0.30476322255849,0.223911945355828,0
0,1,0,0.216564823448323,0.0717327198078305,-0.107977938110013,-0.133041640450939,-0.186371143510131,0.268271616854636,-0.278951974137776,1
0,1,0,0.757812417596957,0.726711434838098,0.609261151450853,0.678558915849696,0.69215385739358,1.09845564661732,0.47534390510263,0
0,1,0,0.299833684086575,0.323647610204087,0.0115619101501313,0.203425926859626,0.104217895250328,0.0675677854834382,0.43942505371023,0
0,1,0,0.466371405363077,0.42441356636259,1.08742054449143,0.340052151161492,0.158280972229018,0.833891505264376,0.331668499533029,0
1,0,0,0.549640266001328,0.374030588283339,0.0115619101501313,0.208523920303725,-0.0151713997442793,0.487221251077761,0.295749648140629,0
1,0,0,0.674543556958705,0.676328456758846,0.967880696231285,0.219739505880744,0.156028344021572,0.350377729688308,0.40350620231783,0
1,0,0,0.424736975043951,0.172498675966333,0.0115619101501313,0.0708780973130397,0.151523087606681,0.423360941096016,-0.278951974137776,0
1,0,0,0.466371405363077,0.625945478679595,0.609261151450853,0.344130545916771,0.153775715814127,0.560204462485469,0.654938162064632,0
0,1,0,1.29906001174559,1.53283908410612,0.609261151450853,1.65227566367269,1.10889007577098,0.911436167385066,1.58882829826704,0
1,0,0,1.17415672078821,1.18015823755136,0.609261151450853,1.03847725300312,0.865606229366877,1.61389957718426,0.798613567634233,0
0,1,0,1.29906001174559,1.43207312794762,0.848340847971141,1.97650804671742,2.05274129469061,1.93320112709298,1.55290944687464,0
0,1,0,1.50723216334122,1.43207312794762,1.44604008927186,1.7960390787963,1.23278462718048,2.10653625418629,1.80434140662144,0
1,0,0,-0.491220491976813,-0.532863017143185,-0.825217027670879,-0.712173695700639,-0.596349477265195,-0.516297905778229,-0.817734745023781,1
0,1,0,0.133295962810072,0.676328456758846,0.370181454930564,0.791734370308704,0.770995844654169,1.15775450588608,0.726775864849433,0
0,1,0,-0.61612378293419,-0.532863017143185,-0.825217027670879,-0.624488208462128,-0.551296913116287,-0.584719666472955,-0.67405933945418,1
0,1,0,0.424736975043951,0.374030588283339,-0.107977938110013,0.110642446177015,0.0974600106279914,0.208972757585873,0.152074242571028,0
1,0,0,-1.40717795899758,-1.18784173217345,-1.18383657245131,-1.02213169710189,-1.01533832385004,-0.862968159964843,-1.06916670477058,1
0,1,0,-0.61612378293419,-0.73439492946019,-0.825217027670879,-0.823309952782007,-0.778812362068274,-0.817353652835025,-0.889572447808582,1
0,1,0,0.216564823448323,0.172498675966333,-0.107977938110013,0.0464077287813622,0.0118601387450657,0.140550996891147,0.223911945355828,0
0,0,1,-2.36476985633747,-2.34665022799623,-2.25969520679261,-1.54722502184413,-1.47712710637635,-1.43314949908756,-1.57203062426419,1
0,0,1,-2.65621086857135,-2.59856511839249,-2.02061551027232,-1.60432254841805,-1.5041586448657,-1.51069416120825,-1.62950078649203,1
0,0,1,-2.61457643825222,-2.59856511839249,-2.14015535853247,-1.60432254841805,-1.54020069618482,-1.53350141477316,-1.60794947565659,1
0,0,1,-1.1157369467637,-1.1374587540942,-1.06429672419117,-1.27601177061804,-1.22483274714247,-1.23700711842935,-1.17692325894778,1
1,0,0,-0.449586061657688,-0.381714082905431,-0.466597482890446,-0.50825395793666,-0.299002553882401,0.423360941096016,-0.70997819084658,1
0,1,0,-0.532854922295939,-0.33133110482618,-0.466597482890446,-0.750918445875794,-0.819359669802291,-0.644018525741718,-0.638140488061779,1
0,0,1,-1.65698454091233,-1.64128853488671,-1.66199596549189,-1.36165806047891,-1.27889582412116,-1.41490369623564,-1.39243636730219,1
0,1,0,0.00839267185269475,0.172498675966333,0.489721303190708,0.0137805707391256,-0.0219292843666155,0.300201771845508,0.0443176883938266,1
0,0,1,-0.033241758466431,0.0213497417285791,-0.466597482890446,-0.476646398583243,-0.544539028493951,-0.634895624315755,-0.350789676922577,1
1,0,0,-1.03246808612545,-0.885543863697944,-1.06429672419117,-1.07209203285406,-1.01759095205749,-1.1001635970399,-0.997329001985783,1
1,0,0,-0.324682770700311,-0.482480039063934,-0.227517786370157,-0.585743458286972,-0.449928643781244,-0.771739145705208,-0.566302785276979,0
0,1,0,-0.449586061657688,-0.482480039063934,-0.466597482890446,-0.716252090455918,-0.670686208110894,-0.685071582158554,-0.638140488061779,0
1,0,0,-0.990833655806321,-0.986309819856447,-0.944756875931023,-0.904877847887598,-0.8396333236693,-0.812792202122044,-0.925491299200982,1
0,1,0,-0.199779479742934,-0.0794162144299231,0.0115619101501313,-0.341039772970197,-0.463444413025916,-0.0464684823411062,-0.135276568568175,1
1,0,0,-0.657758213253316,-0.583245995222437,-0.466597482890446,-0.787623998673311,-0.754033451786374,-0.776300596418189,-0.74589704223898,1
1,0,0,-0.449586061657688,-0.230565148667677,-0.107977938110013,-0.487861984160262,-0.3733392847281,-0.552789511482083,-0.494465082492178,1
0,0,1,-2.32313542601834,-2.19550129375848,-1.90107566201218,-1.51459786380189,-1.42982191402,-1.51981706263422,-1.53611177287179,1
0,1,0,-0.158145049423808,-0.0794162144299231,-0.347057634630302,-0.501116767114921,-0.51074960538227,-0.461560497222447,-0.458546231099778,1
1,0,0,-0.61612378293419,-0.633628973301688,-0.825217027670879,-0.850839117380144,-0.808096528765064,-0.621211272176809,-0.74589704223898,1
1,0,0,-0.158145049423808,-0.0290332363506717,-0.705677179410735,-0.41547047725405,-0.244939476903711,-0.187873454443541,-0.458546231099778,1
0,1,0,0.0500271021718205,0.0213497417285791,-0.227517786370157,-0.269667864752805,-0.258455246148384,0.117743743326238,-0.278951974137776,0
1,0,0,-0.824295934529819,-0.835160885618693,-1.06429672419117,-0.918132630842257,-0.850896464706527,-0.917705568520624,-0.997329001985783,1
1,0,0,-0.033241758466431,-0.0794162144299231,-0.466597482890446,-0.50723435924784,-0.56481268236096,-0.447876145083502,-0.386708528314977,1
1,0,0,-0.407951631338562,-0.532863017143185,-0.466597482890446,-0.711154097011819,-0.56481268236096,-0.721563187862408,-0.74589704223898,1
0,1,0,0.3414681144057,0.323647610204087,0.489721303190708,0.175896762261489,-0.024181912574061,0.117743743326238,0.583100459279831,0
0,1,0,0.591274696320454,0.877860369075852,1.08742054449143,0.93039979198821,0.25514398514917,0.395992236818126,1.76842255522904,0
0,1,0,-0.407951631338562,-0.180182170588426,-0.466597482890446,-0.608174629441009,-0.657170438866222,-0.593842567898919,-0.494465082492178,0
0,0,1,-1.78188783186971,-1.74205449104522,-1.66199596549189,-1.38205003425531,-1.33521152930729,-1.27806017484618,-1.39243636730219,1
1,0,0,0.258199253767449,0.172498675966333,-0.227517786370157,-0.12692404831802,-0.429654989914235,-0.114890243035833,0.259830796748229,0
0,1,0,-1.03246808612545,-0.885543863697944,-0.705677179410735,-0.970132163972072,-0.986054157153252,-0.748931892140299,-0.997329001985783,1
0,1,0,0.591274696320454,0.676328456758846,0.728800999710997,0.852910291637898,0.543480395702183,0.405115138244089,1.33739633852024,0
1,0,0,0.383102544724825,0.726711434838098,0.848340847971141,0.726480054224231,0.516448857212838,0.733539589578777,1.01412667598864,0
0,1,0,0.674543556958705,0.42441356636259,1.32650024101172,0.54906988236957,0.547985652117074,0.993542280218738,0.547181607887431,0
0,1,0,0.63290912663958,0.676328456758846,0.250641606670419,0.364522519693169,0.374533280143777,0.368623532540235,0.295749648140629,0
1,0,0,0.591274696320454,0.676328456758846,0.0115619101501313,0.235033486213042,0.0141127669525111,0.0766906869094017,0.547181607887431,1
0,1,0,0.63290912663958,0.625945478679595,0.250641606670419,0.190171143904967,0.0163653951599565,0.122305194039219,0.47534390510263,0
0,1,0,0.258199253767449,0.172498675966333,0.0115619101501313,-0.0830813046987642,-0.3485603744462,-0.192434905156523,0.331668499533029,0
0,1,0,0.757812417596957,0.676328456758846,0.728800999710997,0.558246270568949,0.496175203345829,0.500905603216706,0.762694716241833,0
0,1,0,0.424736975043951,0.374030588283339,0.0115619101501313,0.228915894080123,0.113228408080109,0.651433476745105,0.331668499533029,1
1,0,0,0.799446847916082,1.02900930331361,0.848340847971141,1.60333492660934,0.680890716356353,0.104059391187292,3.13333890814025,0
0,1,0,-0.033241758466431,0.172498675966333,0.609261151450853,0.325777769518013,0.165038856851354,0.405115138244089,0.583100459279831,0
1,0,0,0.591274696320454,0.676328456758846,0.489721303190708,0.996673706761502,0.219101933830043,0.487221251077761,2.45088073168465,0
1,0,0,0.466371405363077,0.42441356636259,0.0115619101501313,0.375738105270187,0.0929547542131006,0.323009025410417,0.870451270419034,0
0,1,0,0.383102544724825,0.575562500600344,0.967880696231285,0.950791765764607,-0.0917607587974231,0.38230788467918,1.44515289269744,0
1,0,0,0.841081278235208,0.575562500600344,0.0115619101501313,0.746872028000629,0.55474353673941,0.222657109724818,1.15780208155824,0
1,0,0,0.299833684086575,0.323647610204087,0.489721303190708,0.0729172946906795,-0.130055438323995,0.245464363289727,0.152074242571028,0
0,1,0,-0.532854922295939,-0.532863017143185,-0.227517786370157,-0.635703794039146,-0.625633643961986,-0.607526920037864,-0.530383933884578,1
0,1,0,0.424736975043951,0.42441356636259,0.489721303190708,0.303346598363975,-0.206644797377139,0.459852546799871,0.654938162064632,0
1,0,0,0.3414681144057,0.172498675966333,-0.107977938110013,-0.0351601663242293,-0.0827502459676415,-0.119451693748814,0.116155391178627,0
1,0,0,0.258199253767449,0.323647610204087,0.250641606670419,-0.150374818160877,-0.23592896407393,-0.256295215138268,0.152074242571028,0
1,0,0,0.591274696320454,0.575562500600344,0.848340847971141,0.583736237789446,0.189817767133253,0.669679279597032,1.08596437877344,0
0,1,0,0.841081278235208,0.877860369075852,0.609261151450853,0.883498252302495,0.665122318904235,1.2535449708587,1.08596437877344,0
1,0,0,1.42396330270297,1.53283908410612,1.20696039275157,1.35659204391493,1.03004808851039,1.47705605579481,1.76842255522904,0
1,0,0,1.17415672078821,1.28092419370986,1.32650024101172,1.58498215021058,0.973732383324257,1.89214807067615,1.73250370383664,0
1,0,0,0.0916615324909462,0.273264632124836,0.250641606670419,-0.211550739490071,-0.407128707839781,-0.384015835101757,0.080236539786227,1
1,0,0,-0.449586061657688,-0.33133110482618,-0.227517786370157,-0.623468609773308,-0.654917810658776,-0.44331469437052,-0.67405933945418,1
1,0,0,-0.449586061657688,-0.381714082905431,-0.227517786370157,-0.624488208462128,-0.713486144052357,-0.434191792944557,-0.530383933884578,1
0,1,0,-0.407951631338562,-0.33133110482618,-0.347057634630302,-0.5102931553143,-0.368834028313209,-0.872091061390807,-0.602221636669379,0
0,0,1,-1.36554352867845,-1.43975662256971,-1.06429672419117,-1.21789464535531,-1.14599075988188,-1.22788421700338,-1.17692325894778,1
1,0,0,0.216564823448323,0.273264632124836,0.131101758410275,0.0290745510714239,-0.141318579361222,0.0994979404743106,0.116155391178627,0
1,0,0,0.0500271021718205,0.273264632124836,0.489721303190708,0.110642446177015,-0.195381656339912,-0.151381848739687,0.690857013457033,0
1,0,0,0.0500271021718205,0.0717327198078305,0.0115619101501313,-0.213589936867711,-0.220160566621812,-0.119451693748814,-0.243033122745376,0
1,0,0,0.674543556958705,0.625945478679595,0.489721303190708,0.703029284381373,0.622322382962772,0.546520110346524,0.762694716241833,0
0,1,0,-0.033241758466431,0.0213497417285791,0.370181454930564,-0.207472344734791,-0.308013066712183,0.0265147290666022,-0.0275200143909741,0
0,1,0,0.174930393129198,0.222881654045585,0.609261151450853,-0.0545325414118072,-0.296749925674956,0.0219532783536204,0.295749648140629,0
0,1,0,-0.199779479742934,-0.0794162144299231,-0.347057634630302,-0.328804588704359,-0.443170759158907,-0.447876145083502,-0.135276568568175,0
0,1,0,-0.116510619104682,-0.180182170588426,-0.107977938110013,-0.398137299544111,-0.578328451605632,-0.0145383273502338,-0.278951974137776,1
0,1,0,-0.741027073891568,-0.129799192509174,-0.825217027670879,-0.948720591506854,-1.00632781102026,-0.753493342853281,-0.781815893631381,1
1,0,0,-0.24141391006206,-0.129799192509174,-0.347057634630302,-0.585743458286972,-0.549044284908842,-0.420507440805611,-0.602221636669379,1
1,0,0,-0.491220491976813,-0.482480039063934,-0.825217027670879,-0.811074768516168,-0.844138580084191,-0.671387230019609,-0.458546231099778,1
0,0,1,-0.741027073891568,-0.885543863697944,-1.4229162689716,-1.01193571021369,-0.950012105834125,-1.06823344204902,-0.961410150593383,1
1,0,0,-0.824295934529819,-0.583245995222437,-0.825217027670879,-0.88856426886648,-1.03335934950961,-1.072794892762,-0.530383933884578,1
0,1,0,0.174930393129198,0.0213497417285791,-0.347057634630302,-0.275785456885724,-0.278728900015392,-0.315594074407031,-0.207114271352976,0
0,1,0,0.0500271021718205,0.0717327198078305,-0.58613733115059,-0.483783589404982,-0.56931793877585,-0.201557806582486,-0.422627379707378,0
0,1,0,-0.283048340381185,-0.33133110482618,-0.107977938110013,-0.440960444474547,-0.467949669440807,-0.717001737149426,-0.135276568568175,0
1,0,0,-0.699392643572442,-0.684011951380939,-0.825217027670879,-0.870211492467722,-1.03110672130216,-0.776300596418189,-0.530383933884578,0
0,1,0,0.299833684086575,0.222881654045585,0.250641606670419,0.109622847488195,-0.0579713356857422,-0.0783986373319786,0.511262756495031,1
1,0,0,-0.990833655806321,-1.0366927979357,-1.30337642071146,-1.15875792140375,-1.10319082394041,-1.10472504775288,-1.10508555616298,1
0,1,0,-0.449586061657688,-0.432097060984683,-0.825217027670879,-0.832486340981386,-0.884685887818208,-0.703317385010481,-0.70997819084658,1
0,0,1,-1.15737137708282,-1.1374587540942,-1.30337642071146,-1.17303230304723,-1.15500127271166,-1.1229708506048,-1.10508555616298,1
0,1,0,-0.0748761887855567,0.172498675966333,0.0115619101501313,-0.12794364700684,-0.249444733318602,-0.0738371866189969,0.116155391178627,0
1,0,0,-1.2822746680402,-1.43975662256971,-1.54245611723174,-1.253580599464,-1.21356960610524,-1.18226970987357,-1.21284211034018,1
0,0,1,-1.36554352867845,-1.28860768833195,-1.4229162689716,-1.33208969850313,-1.25411691383926,-1.18683116058655,-1.21284211034018,1
0,0,1,-2.11496327442271,-2.14511831567923,-1.90107566201218,-1.54110742971121,-1.49064287562102,-1.43314949908756,-1.50019292147939,1
0,0,1,-1.24064023772108,-1.33899066641121,-1.18383657245131,-1.20463986240065,-1.13472761884465,-1.15033955488269,-1.21284211034018,1
0,0,1,-1.15737137708282,-1.18784173217345,-1.30337642071146,-1.17914989518015,-1.11445396497764,-1.09104069561393,-1.14100440755538,1
1,0,0,1.46559773302209,1.28092419370986,0.489721303190708,1.82866623683854,1.21926885793581,0.756346843143686,2.16352992054545,0
1,0,0,1.54886659366034,1.33130717178911,0.609261151450853,2.30481882451743,1.8342363585684,0.733539589578777,3.88763478738066,0
1,0,0,0.591274696320454,0.726711434838098,0.609261151450853,0.883498252302495,0.559248793154301,0.934243420949974,1.22963978434304,0
0,1,0,-0.699392643572442,-0.583245995222437,-0.347057634630302,-0.867152696401262,-0.830622810839518,-1.072794892762,-0.788999663909861,1
0,1,0,-1.65698454091233,-1.49013960064896,-1.18383657245131,-1.2994625404609,-1.23609588817969,-1.31911323126302,-1.27031227256803,1
0,0,1,-1.4488123893167,-1.49013960064896,-1.06429672419117,-1.25969819159692,-1.2315906317648,-1.13665520274375,-1.22720965089714,1
0,0,1,-2.15659770474184,-2.09473533759998,-1.78153581375203,-1.49114709395904,-1.43883242684978,-1.46051820336546,-1.51456046203635,1
0,1,0,-0.824295934529819,-0.784777907539442,-0.58613733115059,-0.862054702957163,-0.882433259610763,-0.908582667094661,-0.74230515709974,1
0,1,0,-1.82352226218884,-1.79243746912447,-1.4229162689716,-1.37185404736711,-1.31493787544028,-1.33279758340197,-1.37088505646675,1
1,0,0,-1.49044681963583,-1.54052257872821,-1.18383657245131,-1.28110976406214,-1.19554858044567,-1.37841209053178,-1.26312850228955,1
0,1,0,-0.990833655806321,-0.835160885618693,-0.705677179410735,-0.965034170527972,-0.938748964796898,-1.072794892762,-0.875204907251622,1
1,0,0,-1.24064023772108,-1.2382247102527,-1.06429672419117,-1.17405190173605,-1.18653806761589,-1.1229708506048,-1.05120727907438,1
0,1,0,0.3414681144057,0.374030588283339,0.370181454930564,-0.00559180434845251,-0.0827502459676415,0.2272185604378,0.0622771140900268,0
0,1,0,0.216564823448323,0.42441356636259,0.131101758410275,-0.178923581447834,-0.28999204105262,-0.33840132797194,0.198768749381148,0
1,0,0,1.04925342983084,1.12977525947211,1.20696039275157,1.05173203595778,0.719185395882925,1.14407015374714,1.49184739950756,0
1,0,0,0.299833684086575,0.474796544441841,0.370181454930564,-0.0647285283000062,-0.0872555023825323,0.0858135883353653,0.0263582626976264,0
1,0,0,-0.407951631338562,-0.33133110482618,-0.227517786370157,-0.634684195350327,-0.684201977355567,-0.584719666472955,-0.494465082492178,0
0,1,0,-0.283048340381185,-0.280948126746929,-0.347057634630302,-0.570449477954673,-0.515254861797161,-0.666825779306627,-0.465730001378258,0
1,0,0,-0.532854922295939,-0.583245995222437,-0.466597482890446,-0.639782188794426,-0.609865246509868,-0.662264328593645,-0.591445981251659,0
0,0,1,-2.03169441378446,-2.04435235952073,-1.4229162689716,-1.43099077131866,-1.38476934987109,-1.29174452698513,-1.41398767813763,1
0,0,1,-2.9060174504861,-2.80009703070949,-2.02061551027232,-1.62573412088326,-1.57173749108906,-1.58823882332894,-1.62590890135279,1
0,0,1,-2.94765188080523,-2.80009703070949,-1.06429672419117,-1.62879291694972,-1.56047435005183,-1.57455447119,-1.64386832704899,1
1,0,0,0.549640266001328,0.676328456758846,0.131101758410275,0.457306000375779,0.370028023728886,0.74266249100474,0.619019310672232,0
0,1,0,0.674543556958705,0.928243347155103,1.08742054449143,0.590873428611185,0.493922575138384,0.710732336013868,0.690857013457033,1
0,1,0,0.92435013887346,1.07939228139286,1.20696039275157,1.10679036515405,0.662869690696789,1.13494725232117,1.51699059548224,0
0,1,0,0.674543556958705,0.777094412917349,0.489721303190708,0.464443191197518,0.0479021900641923,0.500905603216706,0.834532419026634,0
0,1,0,0.3414681144057,0.42441356636259,-0.107977938110013,0.325777769518013,0.124491549117336,-0.283663919416158,0.511262756495031,0
1,0,0,-0.0748761887855567,-0.0290332363506717,-0.227517786370157,-0.21766833162299,-0.177360630680349,-0.452437595796484,-0.207114271352976,0
0,1,0,0.424736975043951,0.525179522521093,1.20696039275157,0.336993355095032,0.14701783119179,0.564765913198451,0.726775864849433,0
1,0,0,1.00761899951171,0.777094412917349,1.8046596340523,1.39737599146772,0.840827319084977,0.738101040291759,2.84598809700105,0
0,1,0,0.466371405363077,0.474796544441841,0.728800999710997,0.16060278192919,0.0659232157237556,0.300201771845508,0.331668499533029,0
0,1,0,0.424736975043951,0.525179522521093,0.609261151450853,0.602089014188204,-0.274223643600502,-0.0190997780632156,1.44515289269744,0
1,0,0,0.674543556958705,0.575562500600344,0.609261151450853,0.463423592508699,0.27992289543107,0.610380420328269,0.726775864849433,0
0,1,0,0.674543556958705,0.777094412917349,0.489721303190708,0.801930357196903,0.768743216446724,0.701609434587904,0.295749648140629,0
1,0,0,0.716177987277831,0.777094412917349,0.848340847971141,0.847812298193798,0.831816806255196,1.06196404091346,0.762694716241833,0
0,1,0,1.67376988461772,1.53283908410612,1.68511978579215,2.67595274724787,1.30937398623362,1.98337708493578,5.50398310003867,0
0,1,0,1.04925342983084,1.38169014986837,2.16327917883273,1.88270496734599,0.906153537100894,0.993542280218738,4.13906674712746,0
1,0,0,1.67376988461772,1.63360504026462,1.20696039275157,3.50998447470254,3.20383430869521,2.75882370614268,3.49252742206426,0
0,1,0,1.67376988461772,1.68398801834387,0.848340847971141,2.64128639182799,1.82747847394607,2.47145231122483,4.39049870687426,0
0,1,0,1.29906001174559,1.63360504026462,1.56557993753201,2.06623273133357,1.19674257586135,2.07460609919542,2.95374465117825,0
1,0,0,1.50723216334122,1.53283908410612,1.92419948231244,2.3496811668255,2.06400443572784,1.16687740731204,3.74395938181106,0
0,1,0,1.29906001174559,1.07939228139286,0.848340847971141,1.61047211743108,0.689901229186135,2.08372900062138,2.73823154282385,0
1,0,0,1.42396330270297,1.43207312794762,1.8046596340523,2.29972083107333,1.5909525121643,3.28795198884857,2.52271843446945,0
0,1,0,0.0500271021718205,-0.129799192509174,0.131101758410275,-0.109590870608081,-0.231423707659039,-0.105767341609869,0.116155391178627,1
1,0,0,0.00839267185269475,0.273264632124836,0.370181454930564,0.481776368907456,0.570511934191528,0.478098349651798,0.331668499533029,1
0,1,0,-0.033241758466431,-0.0290332363506717,-0.58613733115059,-0.107551673230442,-0.177360630680349,0.0356376304925657,-0.135276568568175,1
0,0,1,-2.40640428665659,-2.49779916223399,-2.37923505505275,-1.59208736415221,-1.53569543976993,-1.48332545693036,-1.60794947565659,1
0,0,1,-1.36554352867845,-1.49013960064896,-1.18383657245131,-1.32597210637021,-1.32845364468495,-1.30999032983706,-1.17692325894778,1
0,0,1,-1.74025340155058,-1.99396938144147,-1.90107566201218,-1.43506916607394,-1.34872729855196,-1.30542887912407,-1.46427407008699,1
0,0,1,-1.74025340155058,-1.64128853488671,-1.30337642071146,-1.39734401458761,-1.3802640934562,-1.21419986486444,-1.35651751590979,1
0,0,1,-2.48967314729485,-2.49779916223399,-2.25969520679261,-1.59514616021867,-1.50641127307314,-1.51069416120825,-1.60794947565659,1
1,0,0,0.466371405363077,0.676328456758846,0.250641606670419,0.288052618031677,0.115481036287555,0.327570476123399,0.798613567634233,0
1,0,0,0.383102544724825,0.726711434838098,0.967880696231285,0.225857098013663,0.178554626096026,0.177042602595001,0.40350620231783,0
1,0,0,0.965984569192585,1.02900930331361,0.848340847971141,1.09965317433231,0.701164370223362,0.779154096708595,2.37904302889985,0
0,1,0,0.299833684086575,0.42441356636259,0.489721303190708,0.397149677735406,0.313712318542751,0.797399899560522,0.43942505371023,0
0,1,0,0.799446847916082,0.676328456758846,0.848340847971141,0.382875296091927,0.342996485239541,0.30476322255849,0.619019310672232,0
0,1,0,1.00761899951171,1.02900930331361,1.44604008927186,1.50647305117145,1.17872155020179,1.70056714073091,1.58882829826704,0
1,0,0,0.799446847916082,0.8274773909966,1.20696039275157,0.793773567686344,0.838574690877532,1.05740259020048,0.834532419026634,0
0,1,0,0.882715708554334,0.726711434838098,0.250641606670419,0.456286401686959,0.14701783119179,1.41775719652604,0.331668499533029,0
0,1,0,0.882715708554334,0.928243347155103,1.08742054449143,1.13024113499691,0.813795780595633,1.37670414010921,1.01412667598864,0
0,1,0,0.882715708554334,0.726711434838098,0.489721303190708,0.755028817511188,0.752974818994606,1.40863429510008,0.547181607887431,0
0,1,0,0.508005835682202,0.525179522521093,0.728800999710997,0.211582716370185,0.0253759079897381,0.824768603838412,0.367587350925429,1
1,0,0,0.757812417596957,0.726711434838098,0.967880696231285,0.674480521094416,0.563754049569192,0.327570476123399,0.619019310672232,0
1,0,0,0.716177987277831,0.777094412917349,0.728800999710997,0.395110480357766,0.268659754393843,0.546520110346524,0.870451270419034,0
1,0,0,0.466371405363077,0.42441356636259,0.250641606670419,0.200367130793166,-0.375591912935545,0.00826892621467509,0.870451270419034,0
0,0,1,-1.40717795899758,-1.33899066641121,-1.30337642071146,-1.24134541519816,-1.20455909327546,-1.1001635970399,-0.638140488061779,1
0,1,0,-0.116510619104682,-0.0794162144299231,0.0115619101501313,-0.02904257419131,0.448870010989476,0.145112447604128,-0.314870825530177,0
1,0,0,-0.199779479742934,-0.0290332363506717,0.370181454930564,-0.115708462741001,-0.0602239638931876,-0.247172313712304,0.0443176883938266,0
0,1,0,-0.158145049423808,0.0213497417285791,0.250641606670419,-0.376725727078894,-0.335044605201528,-0.324716975832994,-0.207114271352976,0
1,0,0,0.965984569192585,0.928243347155103,1.08742054449143,0.968124943474546,0.383543792973559,0.756346843143686,1.62474714965944,0
1,0,0,0.299833684086575,0.42441356636259,0.489721303190708,0.190171143904967,0.327228087787423,-0.0236612287761973,0.152074242571028,0
1,0,0,0.508005835682202,0.525179522521093,1.08742054449143,0.190171143904967,0.0186180233674019,0.295640321132527,0.331668499533029,0
0,1,0,-0.61612378293419,-0.633628973301688,-0.466597482890446,-0.840643130491945,-0.873422746780981,-0.780862047131171,-0.74589704223898,1
1,0,0,-0.199779479742934,-0.0794162144299231,0.609261151450853,-0.0076310017260923,-0.474707554063143,0.222657109724818,0.331668499533029,0
0,1,0,-0.199779479742934,-0.0794162144299231,0.131101758410275,-0.405274490365851,-0.56481268236096,-0.311032623694049,-0.0634388657833743,0
